ID,Japanese_Text,English_Text,Japanese_Female_Sound,Japanese_Male_Sound
word_ja_設定,設定,establishment; creation; posing (a problem),,
word_ja_一回,一回,once; one time; one round,,
word_ja_辞める,辞める,to resign; to retire; to quit,,
word_ja_侵入,侵入,invasion; incursion; raid,,
word_ja_世間,世間,world; society; people,,
word_ja_仕方,仕方,way; method; means,,
word_ja_居場所,居場所,whereabouts; place; location,,
word_ja_互いに,互いに,mutually; with each other; reciprocally,,
word_ja_盛り上がる,盛り上がる,to swell; to rise; to bulge,,
word_ja_発,発,departure; departing (from ...); departing (at time ...),,
word_ja_都合,都合,circumstances; condition; convenience,,
word_ja_だんだん,だんだん,gradually; by degrees; little by little,,
word_ja_んな,んな,"such (about the actions of the listener, or about ideas expressed or understood by the listener); like that; that sort of",,
word_ja_盗む,盗む,to steal,,
word_ja_お世話になる,お世話になる,to be much obliged (to someone); to receive favor (favour); to be indebted,,
word_ja_処理,処理,processing; dealing with; treatment,,
word_ja_絡む,絡む,to entangle; to entwine; to pick a quarrel,,
word_ja_号,号,number; edition; make,,
word_ja_内側,内側,inside; interior; inner part,,
word_ja_もう一人,もう一人,another (person); the other person; one more (person),,
word_ja_無意識,無意識,unconsciousness; unconscious; involuntary,,
word_ja_湧く,湧く,to well (up); to gush forth (of water); to spring out,,
word_ja_年間,年間,(period of) a year; during an era,,
word_ja_奇跡,奇跡,miracle; wonder; marvel,,
word_ja_こりゃ,こりゃ,hey there; I say; see here,,
word_ja_治る,治る,to get better; to get well; to recover (from an illness),,
word_ja_医者,医者,(medical) doctor; physician,,
word_ja_手に入る,手に入る,to obtain; to come into possession of; to get hold of,,
word_ja_強力,強力,powerful; strong,,
word_ja_一時,一時,one o'clock; once; at one time,,
word_ja_一週間,一週間,one week,,
word_ja_接触,接触,touch; contact,,
word_ja_屋根,屋根,roof,,
word_ja_自分自身,自分自身,oneself; myself,,
word_ja_各,各,each; every; all,,
word_ja_個,個,counter for articles; counter for military units; individual,,
word_ja_同意,同意,agreement; consent; approval,,
word_ja_角,角,corner; edge; (street) corner,,
word_ja_覚え,覚え,memory; sense; experience,,
word_ja_実感,実感,real feeling; actual feeling; to actually feel,,
word_ja_公園,公園,(public) park,,
word_ja_無,無,nothing; naught; nought,,
word_ja_かつ,かつ,and; moreover; besides,,
word_ja_計算,計算,calculation; reckoning; count,,
word_ja_大声,大声,loud voice,,
word_ja_乱暴,乱暴,violence; assault; running riot,,
word_ja_荒い,荒い,rough; wild; violent,,
word_ja_基本,基本,basics; fundamentals; basis,,
word_ja_世,世,world; society; public,,
word_ja_縁,縁,fate; destiny (esp. as a mysterious force that binds two people together); relationship (e.g. between two people),,
word_ja_なるべく,なるべく,as (much) as possible; as (much) as one can; wherever practicable,,
word_ja_詰まる,詰まる,"to be packed (with); to be full (space, schedule, etc.); to be blocked (road, pipe, nose, etc.)",,
word_ja_三日,三日,third day of the month; three days,,
word_ja_加わる,加わる,to be added to; to be appended; to join in (e.g. a group of friends),,
word_ja_さっぱり,さっぱり,feeling refreshed; feeling relieved; neat,,
word_ja_縛る,縛る,to tie; to bind; to fasten,,
word_ja_何年,何年,how many years; how long; what year,,
word_ja_強化,強化,strengthening; intensifying; reinforcement,,
word_ja_データ,データ,data; datum,,
word_ja_謝罪,謝罪,apology,,
word_ja_いちいち,いちいち,one-by-one; separately; every single,,
word_ja_登る,登る,to ascend; to go up; to climb,,
word_ja_一斉に,一斉に,simultaneously; all at once; in unison,,
word_ja_ぜひ,ぜひ,certainly; without fail; right and wrong,,
word_ja_材料,材料,"ingredients; material; material (for a novel, experiment, etc.)",,
word_ja_しようとする,しようとする,to try and do something; to attempt to do something,,
word_ja_ちょうだい,ちょうだい,receiving; reception; getting,,
word_ja_掲げる,掲げる,"to put up (a notice, sign, etc.); to hang out (e.g. a banner); to fly (e.g. a flag)",,
word_ja_常識,常識,common sense; good sense; common knowledge,,
word_ja_権利,権利,right; privilege,,
word_ja_昼間,昼間,daytime; during the day; time from sunrise until sunset,,
word_ja_合図,合図,sign; signal; cue,,
word_ja_飾る,飾る,to decorate; to ornament; to adorn,,
word_ja_ホテル,ホテル,hotel,,
word_ja_誰でも,誰でも,anyone; anybody; everyone,,
word_ja_両,両,"both (hands, parents, sides, etc.); counter for carriages (e.g. in a train); counter for vehicles",,
word_ja_意図,意図,intention; aim; design,,
word_ja_一生懸命,一生懸命,very hard; with utmost effort; with all one's might,,
word_ja_つまらない,つまらない,dull; uninteresting; boring,,
word_ja_溶ける,溶ける,to melt; to thaw; to fuse,,
word_ja_運動,運動,exercise; physical training; work-out,,
word_ja_見逃す,見逃す,to miss; to overlook; to fail to notice,,
word_ja_もたらす,もたらす,to bring; to take; to bring about,,
word_ja_負う,負う,to bear; to carry on one's back; to take responsibility for,,
word_ja_正式,正式,due form; official; formality,,
word_ja_どうかした,どうかした,is something wrong?; what's wrong?; what's the matter?,,
word_ja_実,実,truth; reality; sincerity,,
word_ja_何人,何人,how many people; a number of people,,
word_ja_とうとう,とうとう,finally; at last; ultimately,,
word_ja_市,市,city,,
word_ja_いくつも,いくつも,many; much; plenty,,
word_ja_以下,以下,not exceeding; and downward; ... and below,,
word_ja_貴重,貴重,precious; valuable,,
word_ja_放す,放す,to release; to let go; to free,,
word_ja_通常,通常,usual; ordinary; normal,,
word_ja_禁止,禁止,prohibition; inhibition; ban,,
word_ja_実験,実験,experiment,,
word_ja_約,約,approximately; about; promise,,
word_ja_してやる,してやる,to do for (someone); to take in; to deceive,,
word_ja_晴れる,晴れる,to clear up; to clear away; to be sunny,,
word_ja_遊び,遊び,"playing; play (margin between on and off, gap before pressing button or lever has an effect)",,
word_ja_連続,連続,continuation; succession; series,,
word_ja_狙い,狙い,aim,,
word_ja_ページ,ページ,page,,
word_ja_くだる,くだる,to descend; to go down; to come down,,
word_ja_力強い,力強い,powerful; strong; forceful,,
word_ja_注文,注文,order (for an item); request; demand,,
word_ja_どこにも,どこにも,nowhere (with neg. verb); not anywhere; everywhere,,
word_ja_倍,倍,twice; double; times,,
word_ja_野,野,plain; field; hidden (structural) member,,
word_ja_乗り込む,乗り込む,to board; to embark on; to get into (a car),,
word_ja_というと,というと,when it comes to ...; if one were to speak of ...; when one hears ...,,
word_ja_同情,同情,sympathy; compassion; pity,,
word_ja_楽しみにする,楽しみにする,to look forward to something,,
word_ja_こなす,こなす,to digest; to break down; to break to pieces,,
word_ja_秋,秋,autumn; fall,,
word_ja_尊敬,尊敬,respect; esteem; reverence,,
word_ja_復活,復活,revival (e.g. musical); come-back; restoration,,
word_ja_上手,上手,skillful; skilled; proficient,,
word_ja_ごく,ごく,quite; very; 10^48,,
word_ja_解ける,解ける,to be solved; to be resolved; to loosen,,
word_ja_おとなしい,おとなしい,obedient; docile; quiet,,
word_ja_手足,手足,hands and feet; limbs; person at one's beck and call,,
word_ja_野菜,野菜,vegetable,,
word_ja_尽くす,尽くす,to exhaust; to run out; to devote,,
word_ja_整理,整理,sorting; arrangement; organization,,
word_ja_日常,日常,everyday; daily; ordinary,,
word_ja_好み,好み,liking; taste; choice,,
word_ja_どこまでも,どこまでも,anywhere; for all time; to the ends of the earth,,
word_ja_汚れる,汚れる,to get dirty; to become dirty; to become sullied,,
word_ja_泊まる,泊まる,to stay at (e.g. hotel); to be docked; to be berthed,,
word_ja_放置,放置,leaving as is; leaving alone; leaving to chance,,
word_ja_対策,対策,measure; step; countermeasure,,
word_ja_食べ物,食べ物,food,,
word_ja_いかに,いかに,how; in what way; how (much),,
word_ja_ごとに,ごとに,one by one; each; every,,
word_ja_そっくり,そっくり,all; altogether; entirely,,
word_ja_複数,複数,plural; multiple; several,,
word_ja_浅い,浅い,shallow; superficial; slight (wound),,
word_ja_若者,若者,young man; young woman; young people,,
word_ja_呼びかける,呼びかける,to call out to; to hail; to address,,
word_ja_嫉妬,嫉妬,jealousy; envy,,
word_ja_眠い,眠い,sleepy; drowsy; somnolent,,
word_ja_拭く,拭く,to wipe; to dry,,
word_ja_理想,理想,ideal; ideals,,
word_ja_手前,手前,before oneself; in front of one; nearby,,
word_ja_優先,優先,preference; priority; precedence,,
word_ja_づらい,づらい,difficult to ...; hard to ...,,
word_ja_活躍,活躍,activity (esp. energetic); great efforts; conspicuous service,,
word_ja_発揮,発揮,"show (of power, ability, etc.); exhibition; demonstration",,
word_ja_半年,半年,half a year; six months,,
word_ja_のんびり,のんびり,at leisure; in a relaxed manner; in a carefree manner,,
word_ja_話し合う,話し合う,to discuss; to talk together,,
word_ja_交換,交換,exchange; interchange; switching,,
word_ja_いったん,いったん,once; for a short time; briefly,,
word_ja_痛む,痛む,to hurt; to ache; to feel a pain,,
word_ja_向き合う,向き合う,to be opposite; to face each other; to confront (an issue),,
word_ja_近寄る,近寄る,to approach; to draw near,,
word_ja_開発,開発,development; exploitation,,
word_ja_逆らう,逆らう,to go against; to oppose; to disobey,,
word_ja_拍手,拍手,clapping hands; applause,,
word_ja_柱,柱,pillar; post; support,,
word_ja_種,種,cause; seed; origin,,
word_ja_がたい,がたい,difficult to ...; hard to ...,,
word_ja_単なる,単なる,mere; simple; sheer,,
word_ja_気味,気味,sensation; feeling; tendency,,
word_ja_犠牲,犠牲,sacrifice; victim; scapegoat,,
word_ja_どおり,どおり,in accordance with; following; roughly,,
word_ja_訪ねる,訪ねる,to visit; to call on; to pay a visit to,,
word_ja_引き受ける,引き受ける,to take on; to undertake; to accept,,
word_ja_詰める,詰める,to stuff into; to jam; to cram,,
word_ja_資格,資格,qualifications; requirements; capabilities,,
word_ja_チェック,チェック,check; plaid; checkered,,
word_ja_ある日,ある日,one day; (on) a certain day,,
word_ja_玉,玉,ball; sphere; globe,,
word_ja_愚か,愚か,foolish; stupid,,
word_ja_せいぜい,せいぜい,at the most; at best; to the utmost,,
word_ja_癖,癖,"habit (often a bad habit, i.e. vice); tendency; peculiarity",,
word_ja_散る,散る,"to fall (e.g. blossoms, leaves); to scatter; to be dispersed",,
word_ja_維持,維持,maintenance; preservation; improvement,,
word_ja_よっぽど,よっぽど,very; greatly; much,,
word_ja_案外,案外,unexpectedly; surprisingly; unexpected,,
word_ja_散歩,散歩,walk; stroll,,
word_ja_注目,注目,notice; attention; observation,,
word_ja_お互いに,お互いに,mutually; with each other; reciprocally,,
word_ja_時間がかかる,時間がかかる,to take time,,
word_ja_今のところ,今のところ,at present; currently; so far,,
word_ja_両方,両方,both; both sides; both parties,,
word_ja_便利,便利,convenient; handy; useful,,
word_ja_かねない,かねない,quite capable of ...; could happen; not unlikely to,,
word_ja_代わる,代わる,to succeed; to relieve; to replace,,
word_ja_不自然,不自然,unnatural; artificial; affected,,
word_ja_どのよう,どのよう,what sort; what kind,,
word_ja_転ぶ,転ぶ,to fall down; to fall over; to turn out,,
word_ja_恨む,恨む,to bear a grudge against; to resent; to blame,,
word_ja_一般,一般,general; universal; ordinary,,
word_ja_乱れる,乱れる,to be disordered; to be disarranged; to be disarrayed,,
word_ja_前後,前後,front and rear; front and back; before and behind,,
word_ja_までもない,までもない,doesn't amount to doing (something); not significant enough to require (something); unnecessary,,
word_ja_生じる,生じる,to produce; to yield; to cause,,
word_ja_伺う,伺う,to ask; to inquire; to hear,,
word_ja_聞かす,聞かす,to let (someone) hear; to tell (e.g. a story); to inform (of),,
word_ja_以降,以降,on and after; as from; hereafter,,
word_ja_引きずる,引きずる,to drag along; to pull; to force someone along,,
word_ja_びっくりした,びっくりした,oh my god!; oh my gosh!; you got me!,,
word_ja_兄弟,兄弟,siblings; brothers and sisters; brothers,,
word_ja_体験,体験,(practical) experience; personal experience; hands-on experience,,
word_ja_ものになる,ものになる,to prove successful; to take hold; to amount to something,,
word_ja_自宅,自宅,one's home; one's house,,
word_ja_強烈,強烈,strong; intense; severe,,
word_ja_なさそう,なさそう,does not seem; unlikely; improbable,,
word_ja_電車,電車,train; electric train,,
word_ja_所属,所属,"belonging to (a group, organization, etc.); affiliation (with); being attached to",,
word_ja_今では,今では,now; nowadays,,
word_ja_たび,たび,"time (three times, each time, etc.); times",,
word_ja_応じる,応じる,to respond; to satisfy; to accept,,
word_ja_陥る,陥る,"to fall into (e.g. a hole); to fall into (chaos, depression, dilemma, illness, etc.); to fall into (a trap, etc.)",,
word_ja_始末,始末,management; dealing with; settlement,,
